section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,78,1674615547974651243,1674615548122586243,147,607.676,449.896,4.6736589319568465,4.957723350467446
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,79,1674615548166632243,1674615548530639243,364,595.366,587.653,3.743413755564917,-5.425795842483574
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,80,1674615548570640243,1674615549670652243,1100,644.444,574.002,7.444821614022772,-4.3869969687808865
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,81,1674615549710633243,1674615550134624243,423,568.179,580.579,1.687926855903144,-4.895969214992955
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,82,1674615550254683243,1674615550322622243,67,298.879,811.686,-19.607898790184688,-21.909395206067245
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,83,1674615550362622243,1674615550474639243,112,367.035,761.239,-13.957057559542289,-18.332072863817192
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,84,1674615550510648243,1674615550746655243,236,392.081,806.568,-12.183092097869185,-21.768607805815417
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,85,1674615550922639243,1674615551230626243,307,624.247,564.256,5.916810186150342,-3.65854833791644
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,86,1674615551354615243,1674615551462678243,108,611.48,574.472,4.956526570685006,-4.430121082787917
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,87,1674615551906837243,1674615552130728243,223,542.76,772.596,-0.24193485535747222,-19.36168896357124
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,88,1674615552162737243,1674615552322619243,159,609.775,791.091,5.036265729657723,-20.72882648520453
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,89,1674615552514640243,1674615553066621243,551,604.93,748.87,4.59454827909473,-17.55573538639846
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,90,1674615553106824243,1674615553354640243,247,523.172,786.892,-1.7844836992673963,-20.435775662029467
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,91,1674615553534755243,1674615553650672243,115,620.233,691.908,5.705619313387234,-13.26247242861798
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,92,1674615553814790243,1674615554870682243,1055,525.881,762.059,-1.5587823130329248,-18.56602409375907
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,93,1674615554898654243,1674615555194685243,296,560.637,760.344,1.153897870385016,-18.437535570959305
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,94,1674615555234659243,1674615556232290243,997,561.805,667.638,1.2191023061057418,-11.456309263133418
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,95,1674615556274672243,1674615556758800243,484,526.492,763.979,-1.5119450339341536,-18.710712663331787
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,96,1674615556858798243,1674615557070657243,211,525.819,900.299,-1.6557471909662544,-28.99644449838064
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,97,1674615557134695243,1674615557266625243,131,528.08,694.062,-1.362855717718164,-13.446300818997173
a8ae978d-5df9-4ae9-a8cb-577a699acbb6,e41cb132-2e09-4d34-9351-54c7a8b00aaa,98,1674615557290663243,1674615557370693243,80,534.538,638.509,-0.8585953183245193,-9.26263405934077
