section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,226,1674614398987983632,1674614399523962632,535,452.249,440.554,-7.078817928735971,5.655261221594479
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,227,1674614399575952632,1674614400407994632,832,630.407,436.848,6.398650797915564,5.93639655341921
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,228,1674614400468040632,1674614403415939632,2947,532.585,440.885,-1.002064805776094,5.643016099477595
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,229,1674614403475944632,1674614406967972632,3492,532.995,446.661,-0.970503778383783,5.20699253715193
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,230,1674614407023959632,1674614412307957632,5283,525.3,458.41,-1.550837906335869,4.319719923074263
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,231,1674614412367935632,1674614415203951632,2836,545.958,459.368,0.009519635568759333,4.247842765839357
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,232,1674614415263963632,1674614416688012632,1424,472.939,422.882,-5.523689045786254,6.992798056837891
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,233,1674614416715949632,1674614419239970632,2524,576.217,416.333,2.3038836725755196,7.495269464192643
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,234,1674614419299946632,1674614421875940632,2575,502.605,425.748,-3.2746214388327983,6.782988234973496
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,235,1674614421899949632,1674614422735958632,836,609.078,427.299,4.789592486203694,6.66171525540188
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,236,1674614422795939632,1674614426672175632,3876,552.021,430.19,0.4684779549950199,6.450774640648048
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,237,1674614426723927632,1674614428067963632,1344,481.078,430.41,-4.902948841654426,6.427116949718707
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,238,1674614428103936632,1674614428287948632,184,461.56,444.346,-6.372379565508987,5.372007429257374
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,239,1674614428323963632,1674614433976006632,5652,571.587,442.751,1.9475838987206633,5.501289304965396
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,240,1674614434032005632,1674614434587972632,555,453.208,456.075,-6.997419183573049,4.486593717376044
