section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,41,1674613471370624367,1674613473970570367,2599,528.589,493.924,-1.3001055623867002,1.6394997842668129
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,42,1674613474066584367,1674613478490544367,4423,534.096,490.388,-0.8849348781384146,1.9064399163549388
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,43,1674613478602927367,1674613480758599367,2155,525.714,502.635,-1.5165407306702166,0.9822051131406823
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,44,1674613480778578367,1674613481334535367,555,453.842,471.682,-6.9426274961594885,3.3113888423859654
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,45,1674613481374533367,1674613482034545367,660,534.746,503.32,-0.8356576096905025,0.9305310692986186
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,46,1674613482086543367,1674613482162558367,76,458.61,507.822,-6.574777351921563,0.5905475743680638
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,47,1674613482522568367,1674613482610605367,88,441.37,498.596,-7.875668828063074,1.2844469260964004
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,48,1674613482734587367,1674613490382575367,7647,537.279,496.981,-0.644843893480124,1.4089006375309934
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,49,1674613490550560367,1674613491210691367,660,540.309,504.209,-0.41634393596791136,0.8635163012956059
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,50,1674613491270652367,1674613496242566367,4971,541.554,501.376,-0.322481487279889,1.0772921897278611
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,51,1674613496290605367,1674613496734662367,444,458.207,475.954,-6.611725309601755,2.990328631830537
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,52,1674613496794554367,1674613501642563367,4848,539.739,496.292,-0.4593481586100269,1.4608831636969448
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,53,1674613501674786367,1674613501882553367,207,491.309,460.704,-4.1176069830216155,4.143895448521914
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,54,1674613501942782367,1674613502158643367,215,511.836,475.831,-2.5650940829194355,3.0043338292121438
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,55,1674613502230708367,1674613502770559367,539,522.556,455.026,-1.7585416533878868,4.575003591394724
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,56,1674613502798653367,1674613506798675367,4000,537.727,497.317,-0.6110384916475807,1.3835590610450141
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,57,1674613506886562367,1674613507874572367,988,524.702,462.069,-1.5956172125204142,4.043504919084903
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,58,1674613507910546367,1674613508010559367,100,518.568,516.993,-2.0549235086448645,-0.10101849187663506
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,59,1674613508138535367,1674613514210573367,6072,542.099,497.117,-0.28145186975118297,1.398617127051205
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,60,1674613514338659367,1674613514574575367,235,747.157,822.08,16.03574027911556,-22.81050542001198
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,61,1674613514662602367,1674613515330556367,667,546.391,493.191,0.042179996853176215,1.694914252941804
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,62,1674613515370576367,1674613517202550367,1831,463.934,468.717,-6.181944227565277,3.536202238177724
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,63,1674613517230546367,1674613519334556367,2104,532.443,461.29,-1.0111415509667965,4.102599808522682
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,64,1674613519362563367,1674613519774579367,412,471.303,469.676,-5.625385128201011,3.464927977413745
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,65,1674613519810580367,1674613523626564367,3815,541.997,490.73,-0.2891846732809335,1.8806204392084
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,66,1674613523754551367,1674613524158550367,403,742.982,809.974,15.63194104494654,-21.919907151124946
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,67,1674613524290579367,1674613528122553367,3831,543.038,490.048,-0.21066765315177927,1.9320932819866303
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,68,1674613528162548367,1674613529090568367,928,460.325,468.911,-6.454320074309311,3.5210394889837526
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,69,1674613529130594367,1674613529382573367,251,530.981,462.796,-1.121432836410942,3.988885563333865
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,70,1674613529502572367,1674613533238577367,3736,548.36,500.513,0.19056532856499622,1.1423923136428156
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,71,1674613533278537367,1674613533478567367,200,545.589,544.171,-0.01829538961246516,-2.151318939415553
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,72,1674613533578676367,1674613533826697367,248,528.228,490.498,-1.3274475762964204,1.898062601172866
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,73,1674613533862587367,1674613534398597367,536,463.646,469.994,-6.203242130963567,3.4399445261434844
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,74,1674613534442577367,1674613541602799367,7160,546.9,495.791,0.08057185176025429,1.498746651711836
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,75,1674613541638589367,1674613542138607367,500,466.659,477.83,-5.973437546741917,2.8499980485308045
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,76,1674613542254595367,1674613542318790367,64,518.687,424.95,-2.056564784259978,6.845223104851983
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,77,1674613542410579367,1674613550298569367,7887,547.19,504.742,0.10240885225610064,0.8232906738669511
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,78,1674613550426560367,1674613550694554367,267,732.437,829.982,14.909274105332852,-23.438917772836987
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,79,1674613550839441367,1674613551150533367,311,535.665,495.237,-0.7665229736057675,1.540488471986836
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,80,1674613551190650367,1674613551574590367,383,453.036,456.353,-7.010282906388053,4.465569623533115
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,81,1674613551622570367,1674613552702614367,1080,554.171,493.8,0.6287742062805338,1.6489707183621263
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,82,1674613552762651367,1674613557150556367,4387,546.858,505.939,0.07735837062517063,0.7329608428932662
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,83,1674613557230577367,1674613557354566367,123,549.976,550.41,0.3124856006484489,-2.621863607986197
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,84,1674613557478661367,1674613562730570367,5251,546.676,502.364,0.06366748012660366,1.002739391455067
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,85,1674613562770563367,1674613563194622367,424,461.731,471.686,-6.3471772785409515,3.312230805206995
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,86,1674613563330560367,1674613563490599367,160,719.146,801.864,13.701959968695215,-21.3719672277735
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,87,1674613563582553367,1674613567782659367,4200,546.938,496.265,0.08343444036028733,1.462932333542341
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,88,1674613567810579367,1674613575070689367,7260,540.376,491.18,-0.4114045259329517,1.846717854552483
